Date,Open,High,Low,Close,Volume,SMAVG (15)
2013-06-24 10:30,156.2601,156.91,155.78,155.8,29423728,34148292
2013-06-24 9:30,157.41,157.49,156.07,156.27,49062856,35897312
2013-06-21 15:30,159.53,159.59,158.83,159.09,23695394,34862668
2013-06-21 14:30,158.83,159.59,158.67,159.53,25929924,36837392
2013-06-21 13:30,158.86,159.11,158.25,158.84,19374772,37438872
2013-06-21 12:30,157.8,159.27,157.7,158.87,29495606,36641960
2013-06-21 11:30,157.83,158.19,157.47,157.8,34995872,35292276
2013-06-21 10:30,158.8004,158.98,157.79,157.83,42339628,33813480
2013-06-21 9:30,159.64,159.76,158.67,158.8,46483080,32200024
2013-06-20 15:30,159.47,159.85,158.98,159.48,56901400,30469454
2013-06-20 14:30,159.92,160.5666,159.25,159.4699,47852016,27461158
2013-06-20 13:30,160.71,161.02,159.86,159.91,34055360,24904318
2013-06-20 12:30,161.18,161.48,160.49,160.71,18003004,23172196
